ENSAMBLE Gene ID,Kidney1,Liver1,Kidney2,Liver2,Liver3,Kidney3,Liver4,Liver5,Kidney4,Liver6,Kidney5,Kidney6,Liver7,Kidney7
ENSG00000200403,0,0,0,0,0,0,0,0,0,0,1,0,1,0
ENSG00000040487,18,13,16,16,14,18,11,22,20,15,23,9,24,25
ENSG00000212349,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000212676,3,4,3,3,3,2,3,3,2,8,2,2,2,1
ENSG00000077549,340,162,354,160,134,340,117,127,380,158,362,368,144,318
ENSG00000204312,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ENSG00000209568,0,0,1,0,0,2,0,0,1,1,0,1,0,0
ENSG00000201609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000209589,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000173436,125,29,146,38,32,124,34,34,137,36,128,145,30,124
ENSG00000158747,73,15,75,9,12,71,12,18,100,10,82,86,13,94
ENSG00000158748,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162542,59,20,80,12,14,49,22,16,70,18,52,77,17,64
ENSG00000178828,49,2,38,1,2,39,1,1,44,2,36,33,1,51
ENSG00000169914,72,30,63,17,28,62,14,20,76,20,69,73,24,47
ENSG00000188784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000209591,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188257,4,66,10,85,84,9,69,77,5,89,4,4,85,5
ENSG00000127472,1,18,0,20,15,0,20,20,0,18,0,0,14,0
ENSG00000117215,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ENSG00000158786,0,0,0,0,0,1,0,0,0,0,0,2,0,1
ENSG00000187980,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162543,35,2,44,0,2,38,0,2,34,0,37,42,1,26
ENSG00000158816,23,0,23,0,0,15,1,1,31,0,26,33,0,39
ENSG00000162545,493,187,474,200,185,456,152,145,501,192,410,509,172,409
ENSG00000090432,85,67,95,55,53,82,45,51,82,66,88,97,68,101
ENSG00000215520,0,0,1,0,0,1,0,0,1,0,0,1,0,0
ENSG00000183114,5,2,4,1,0,3,1,2,0,0,6,4,1,11
ENSG00000158825,29,63,29,55,65,36,59,70,26,49,34,34,68,35
ENSG00000158828,363,238,376,225,199,345,201,225,388,232,373,415,200,368
ENSG00000215511,68,39,67,41,55,68,38,43,69,53,59,84,40,77
ENSG00000117242,287,190,308,175,184,247,161,149,320,186,262,292,158,255
ENSG00000117245,9,5,11,6,4,5,2,6,4,9,10,9,2,2
ENSG00000189410,3,0,1,0,0,1,0,0,2,0,2,3,1,0
ENSG00000127483,278,96,272,97,110,265,78,70,269,103,255,288,70,225
ENSG00000075151,197,47,214,61,77,172,79,45,188,70,163,215,59,143
ENSG00000117298,98,32,89,30,24,80,32,24,104,36,100,126,36,92
ENSG00000212674,10,15,11,10,18,16,11,11,13,8,17,23,17,17
ENSG00000182068,2,0,1,0,0,1,0,0,3,1,0,1,1,1
ENSG00000209594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187952,0,0,0,0,0,0,0,0,0,0,1,2,0,1
ENSG00000142794,13,3,7,1,8,7,4,1,12,8,8,5,2,5
ENSG00000176378,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ENSG00000162551,180,110,174,124,92,180,95,88,192,99,166,209,94,182
ENSG00000076864,594,89,609,69,79,543,76,97,630,94,627,714,88,639
ENSG00000090686,108,96,130,92,92,102,74,62,107,68,87,131,74,82
ENSG00000201269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187942,203,69,191,79,80,184,64,82,219,79,230,245,85,207
ENSG00000142798,10,1,7,1,1,7,3,2,3,4,7,12,2,8
ENSG00000142789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000209600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000209608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000070831,212,140,202,156,131,218,130,132,206,153,158,196,146,156
ENSG00000162552,2,0,1,0,0,2,0,1,2,1,1,1,0,6
ENSG00000198137,3,0,0,0,1,0,0,1,0,0,0,2,0,0
ENSG00000184677,60,20,70,22,22,64,21,16,88,20,71,92,15,66
ENSG00000070886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173372,15,50,15,57,41,5,40,48,9,60,19,16,48,14
ENSG00000159189,6,44,3,30,41,2,49,38,7,54,7,4,45,8
ENSG00000173369,10,44,15,34,43,7,53,56,19,60,13,13,53,10
ENSG00000133216,4,0,8,1,1,4,0,0,7,0,8,9,0,1
ENSG00000216157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000004487,107,50,119,70,61,109,51,47,132,50,96,112,49,96
ENSG00000169641,149,21,176,30,27,143,31,30,145,38,133,159,30,136
ENSG00000206935,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000209629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179546,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000215381,1,1,0,0,2,1,0,0,0,0,0,1,0,1
ENSG00000125944,228,96,235,90,85,224,81,60,222,99,179,240,82,173
ENSG00000125945,34,14,42,20,14,30,16,16,44,20,31,36,10,31
ENSG00000187251,12,10,14,5,4,8,4,8,14,6,12,13,4,9
ENSG00000201405,0,3,0,0,4,1,1,1,2,1,0,2,0,1
ENSG00000204219,120,140,144,144,143,128,140,109,130,150,124,130,141,141
ENSG00000088280,60,31,68,32,34,54,24,32,70,30,66,78,30,67
ENSG00000203345,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ENSG00000007968,0,1,0,2,1,0,0,1,0,1,1,1,1,0
ENSG00000203344,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000203343,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000117318,87,24,82,22,20,86,19,35,74,35,82,96,31,106
ENSG00000197880,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142676,1049,837,1097,817,777,987,753,660,1010,825,899,1113,758,896
ENSG00000209640,1,0,0,1,0,0,1,2,0,0,0,2,0,1
ENSG00000011007,69,73,73,81,72,79,62,61,65,80,55,85,64,59
ENSG00000057757,84,83,92,84,84,68,81,72,69,106,62,98,73,59
ENSG00000011009,24,15,16,15,8,28,16,12,33,10,31,16,18,17
ENSG00000117308,58,61,53,55,70,49,47,56,60,74,67,73,50,64
ENSG00000117305,240,400,215,393,369,246,362,336,236,409,197,258,370,206
ENSG00000179163,218,102,209,89,99,182,77,58,200,77,153,214,69,156
ENSG00000188822,0,1,1,0,0,0,0,2,0,0,0,1,0,0
ENSG00000189266,5,2,7,7,4,6,3,3,12,2,3,4,2,4
ENSG00000188529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142661,126,0,144,2,2,124,2,3,144,3,134,134,1,123
ENSG00000142677,3,12,4,25,11,2,12,17,6,13,3,2,14,0
ENSG00000185436,8,6,2,6,12,1,12,4,7,11,6,6,11,5
ENSG00000158055,1,0,3,0,0,1,0,0,2,0,3,2,0,3
ENSG00000001460,24,4,29,5,3,30,6,4,31,4,25,23,2,22
ENSG00000001461,23,3,26,4,4,32,2,2,35,6,30,32,6,19
ENSG00000117602,19,4,17,2,2,26,3,4,19,5,18,25,4,16
ENSG00000184454,2,8,4,4,14,0,10,12,1,10,0,2,9,2
ENSG00000212239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000133226,136,112,154,138,105,143,132,109,162,133,132,162,112,142
ENSG00000209656,0,1,0,1,0,0,1,0,0,0,0,0,0,0
ENSG00000169504,603,267,620,224,258,551,257,151,560,245,407,634,161,434
ENSG00000212350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000020633,3,24,0,14,13,2,14,14,3,10,2,3,23,4
ENSG00000117614,134,88,141,66,88,158,74,54,149,73,108,118,56,102
ENSG00000117616,278,221,258,235,259,268,232,175,293,252,201,265,183,217
ENSG00000187010,2,3,0,2,0,3,2,2,1,4,3,1,3,3
ENSG00000215228,0,1,0,0,0,0,0,0,0,1,0,1,0,1
ENSG00000183726,235,79,213,69,67,226,75,59,244,82,198,232,64,181
ENSG00000188672,4,2,4,0,1,4,3,0,2,2,1,3,2,1
ENSG00000204181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204178,68,112,66,116,90,71,99,102,70,113,58,65,93,53
ENSG00000157978,68,97,97,80,88,69,70,78,89,93,78,56,82,73
ENSG00000203342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203341,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ENSG00000117643,222,58,206,44,46,208,42,45,238,60,190,265,40,214
ENSG00000162430,354,63,330,67,54,306,54,50,380,69,329,376,54,313
ENSG00000117640,382,276,330,241,259,323,232,195,403,305,294,338,235,293
ENSG00000177515,3,1,1,0,0,2,0,0,2,1,3,2,0,2
ENSG00000127423,2,2,2,4,1,2,3,3,9,1,3,7,2,2
ENSG00000182749,202,25,181,31,25,177,28,33,214,24,173,217,40,167
ENSG00000207302,0,0,0,0,2,0,0,1,0,0,0,0,0,0
ENSG00000177493,0,0,0,0,0,0,0,0,1,1,0,0,1,0
ENSG00000117632,131,22,129,18,20,116,17,10,119,24,110,119,20,97
ENSG00000158006,108,44,115,38,56,88,41,45,120,52,86,88,28,98
ENSG00000207237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000158008,4,1,2,0,1,1,0,1,1,1,2,1,0,2
ENSG00000158014,51,0,60,0,1,43,0,1,57,0,46,56,0,50
ENSG00000158022,9,2,14,1,2,15,1,2,12,2,7,16,4,7
ENSG00000175087,24,28,22,30,29,26,22,16,26,27,14,18,21,23
ENSG00000197245,7,2,7,0,3,9,3,2,3,2,11,8,1,0
ENSG00000142684,12,21,30,17,14,12,13,26,25,27,16,28,36,22
ENSG00000142675,34,12,27,10,12,33,4,6,27,9,39,42,12,25
ENSG00000188782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000130695,39,19,48,13,24,35,17,18,51,22,41,43,18,29
ENSG00000209677,0,2,0,4,0,0,2,0,0,3,0,0,0,0
ENSG00000142669,162,62,156,63,47,161,60,92,156,68,168,164,63,161
ENSG00000158062,21,6,37,8,5,26,7,12,38,4,47,40,11,43
ENSG00000169442,2,4,3,3,5,2,7,5,0,6,1,2,6,3
ENSG00000176092,0,0,1,0,0,0,0,0,0,0,1,0,0,1
ENSG00000215904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000176083,0,1,0,0,1,0,0,0,0,0,0,0,1,0
ENSG00000131914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000117682,27,7,18,8,2,19,6,5,30,7,27,25,7,23
ENSG00000198830,21,7,20,9,8,20,4,7,37,11,29,25,11,28
ENSG00000117676,77,21,86,21,27,81,28,18,97,29,98,94,19,90
ENSG00000209680,0,1,1,0,1,2,1,0,0,0,0,0,0,1
ENSG00000200373,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000209703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000117713,240,202,245,184,209,216,176,190,222,213,226,262,196,209
ENSG00000060642,51,74,43,68,80,44,92,58,38,66,28,45,58,45
ENSG00000209708,0,2,0,2,4,0,0,1,1,2,0,0,3,0
ENSG00000204160,44,65,28,67,50,24,63,66,43,62,42,40,69,34
ENSG00000175793,2,1,3,1,1,1,0,0,2,0,4,6,0,4
ENSG00000142751,10,13,19,14,13,24,11,16,19,14,17,24,12,25
ENSG00000198746,15,10,14,10,14,16,6,8,20,16,16,13,10,19
ENSG00000131910,19,72,15,107,64,25,73,75,20,119,21,26,113,13
ENSG00000090273,97,134,97,116,131,74,111,116,102,112,100,127,143,96
ENSG00000175707,20,10,14,6,4,14,4,4,17,4,17,14,5,16
ENSG00000172746,2,0,4,1,2,0,2,3,0,1,0,3,0,1
ENSG00000177665,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ENSG00000204157,82,17,70,20,8,55,19,18,75,22,63,91,18,43
ENSG00000158246,17,0,26,1,0,31,0,0,25,1,23,20,3,25
ENSG00000090020,51,8,38,8,6,38,4,6,44,9,50,42,4,42
ENSG00000187234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214973,18,2,14,1,2,10,1,1,14,2,3,11,0,10
ENSG00000142784,186,96,178,94,92,169,73,99,213,113,175,193,111,207
ENSG00000212364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000209713,0,1,0,0,0,0,1,0,0,1,0,0,1,0
ENSG00000186501,59,54,51,52,47,38,39,63,65,62,64,59,46,65
ENSG00000206888,1,0,0,0,0,2,0,0,1,1,0,1,0,0
ENSG00000142765,2,4,8,1,3,1,3,2,4,4,4,2,6,2
ENSG00000214942,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ENSG00000142733,56,12,63,8,6,70,14,9,64,12,95,84,12,82
ENSG00000203659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142748,38,69,35,83,69,40,74,96,45,102,33,43,91,48
ENSG00000174950,0,0,0,0,0,0,0,0,1,0,2,0,0,0
ENSG00000181773,1,0,3,1,0,1,0,0,3,1,3,1,0,0
ENSG00000158195,213,47,212,69,52,186,44,47,223,59,179,208,63,159
ENSG00000126705,70,23,82,22,24,64,29,28,83,34,88,80,32,72
ENSG00000000938,14,42,18,34,39,7,37,34,27,45,20,15,39,19
ENSG00000126709,67,45,67,53,57,65,35,51,88,60,73,70,59,71
ENSG00000206767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207095,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000009780,26,20,49,12,17,32,15,16,25,19,33,34,19,32
ENSG00000209738,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ENSG00000117758,169,73,174,80,67,152,65,44,197,70,130,163,62,131
ENSG00000202203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000117751,77,41,99,39,57,63,35,38,76,47,71,88,31,59
ENSG00000212212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181089,3,2,12,3,1,5,2,3,8,5,5,6,1,5
ENSG00000130775,4,9,4,4,15,3,3,9,5,9,7,2,6,3
ENSG00000117748,38,11,42,11,8,35,8,9,32,17,26,46,12,36
ENSG00000130768,2,1,6,0,0,6,1,1,4,2,4,3,0,6
ENSG00000158156,9,36,23,34,26,16,37,21,24,37,18,17,34,13
ENSG00000158161,53,9,65,11,12,47,12,8,44,6,33,59,9,35
ENSG00000212436,0,0,0,1,1,0,1,1,0,1,0,0,0,0
ENSG00000209759,1,2,0,1,0,1,1,2,1,1,0,2,1,0
ENSG00000189015,11,3,7,9,6,9,6,1,13,3,4,8,6,13
ENSG00000214812,4,1,7,1,1,10,0,0,8,0,5,8,1,5
ENSG00000209763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169403,1,6,2,1,2,4,1,1,4,4,6,2,0,1
ENSG00000215903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000126698,128,63,118,65,73,104,67,51,134,67,95,149,46,112
ENSG00000215902,0,5,6,6,7,5,2,6,5,6,3,7,1,6
ENSG00000186000,16,8,14,4,7,5,7,9,10,2,9,13,3,8
ENSG00000130770,229,100,264,94,94,265,82,82,290,104,232,294,78,232
ENSG00000130766,86,79,78,98,87,77,63,71,100,80,69,91,90,87
ENSG00000209766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000130772,16,44,27,49,38,20,48,31,20,40,12,20,36,18
ENSG00000204138,278,227,278,236,271,275,235,212,326,260,261,344,250,256
ENSG00000206779,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180198,22,34,25,38,45,19,28,34,25,43,18,19,43,25
ENSG00000201808,2,1,0,2,0,2,2,2,2,1,3,0,0,0
ENSG00000200087,2,1,0,0,1,2,1,3,3,0,2,2,0,0
ENSG00000209791,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ENSG00000215901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180098,34,11,28,12,13,18,13,8,20,15,21,34,15,26
ENSG00000197989,10,18,15,19,16,19,9,9,22,12,16,20,12,10
ENSG00000207311,37,20,28,18,13,30,14,23,33,13,40,43,14,28
ENSG00000207314,1,0,0,0,0,1,1,0,1,0,1,0,0,1
ENSG00000207070,0,0,1,0,1,1,2,0,0,1,0,3,0,0
ENSG00000188060,0,0,0,1,0,0,0,1,0,1,1,0,0,0
ENSG00000120656,39,28,41,35,26,24,20,25,42,30,29,38,31,40
ENSG00000216051,48,30,56,32,31,79,24,25,70,34,59,60,28,46
ENSG00000209804,48,31,56,32,31,79,25,26,70,34,59,60,28,47
ENSG00000162419,16,13,18,13,9,18,7,5,15,7,18,23,5,20
ENSG00000212177,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000198492,76,67,64,72,59,69,63,48,84,78,61,93,49,66
ENSG00000116329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000159023,198,190,187,185,204,194,204,144,187,202,176,202,152,155
ENSG00000206704,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000187975,54,80,48,94,87,56,86,50,47,79,51,45,67,49
ENSG00000116350,195,220,221,229,208,237,202,166,249,235,185,218,192,204
ENSG00000116353,50,21,48,17,16,32,12,21,39,16,42,34,19,36
ENSG00000060656,31,30,28,30,22,28,26,26,41,33,39,36,34,28
ENSG00000162510,1,0,0,0,0,0,0,1,1,0,0,0,1,0
ENSG00000186056,2,0,1,5,4,1,3,5,4,1,2,2,0,0
ENSG00000162511,22,52,33,64,54,24,59,64,26,59,21,23,42,23
ENSG00000162512,10,8,17,0,5,8,6,5,14,5,11,16,7,16
ENSG00000134644,233,217,251,234,216,223,246,160,266,230,217,250,176,195
ENSG00000200154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200181,3,0,0,0,0,1,0,0,1,0,0,0,0,0
ENSG00000186195,0,1,3,0,1,5,3,1,4,3,3,6,1,1
ENSG00000215900,18,7,12,11,5,23,6,8,15,8,19,17,4,14
ENSG00000084628,0,0,0,0,1,1,0,0,1,0,0,0,0,0
ENSG00000060688,38,28,42,20,22,28,15,16,30,28,18,40,24,25
ENSG00000121766,91,44,93,32,41,94,31,38,91,46,60,73,34,80
ENSG00000121769,308,6,380,16,16,344,19,13,351,26,275,354,10,267
ENSG00000168528,178,118,182,109,102,156,109,152,206,142,198,192,152,216
ENSG00000215899,5,0,4,5,3,2,2,0,4,4,2,2,2,1
ENSG00000206981,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000142910,273,37,267,41,25,217,24,45,314,37,305,270,36,286
ENSG00000121764,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000162517,126,71,106,91,72,116,88,72,134,89,125,127,69,109
ENSG00000084636,12,12,15,14,9,14,7,9,20,12,18,22,6,18
ENSG00000121753,6,2,3,0,0,4,0,0,9,1,8,8,2,10
ENSG00000134668,0,0,1,0,0,2,1,1,0,0,1,0,0,0
ENSG00000184007,156,141,177,106,116,164,118,100,188,130,136,186,98,156
ENSG00000212673,0,6,1,5,6,5,5,2,1,4,3,2,1,1
ENSG00000121774,356,134,328,134,137,352,122,93,358,128,286,347,107,281
ENSG00000121775,20,19,14,23,23,16,21,25,21,17,25,23,18,17
ENSG00000209881,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000209890,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENSG00000025800,329,289,330,254,262,302,282,261,347,282,316,368,237,272
ENSG00000084652,189,278,228,279,260,219,238,220,230,318,180,202,252,203
ENSG00000160050,14,3,10,0,0,10,2,0,16,1,18,15,4,14
ENSG00000160051,15,1,9,1,2,11,5,2,14,0,7,12,0,7
ENSG00000160055,26,10,24,8,8,22,12,8,16,7,30,32,8,28
ENSG00000215898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000084623,165,86,159,101,84,176,81,91,180,87,149,187,92,140
ENSG00000183615,20,7,15,2,1,19,2,5,17,6,19,25,4,16
ENSG00000182866,1,7,2,9,3,2,11,8,4,5,2,3,7,1
ENSG00000116478,166,112,198,116,125,186,119,116,202,136,180,206,106,182
ENSG00000175130,97,77,82,74,65,101,61,75,110,78,97,111,78,93
ENSG00000162526,5,14,12,10,16,16,8,14,15,17,7,13,13,5
ENSG00000160058,157,209,167,220,196,151,195,219,167,239,138,184,191,155
ENSG00000212353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215897,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000160062,26,21,26,20,18,26,16,15,30,20,20,33,16,19
ENSG00000176261,31,27,30,29,26,36,17,13,43,28,19,32,19,17
ENSG00000200591,1,0,0,0,3,1,0,0,0,0,0,2,1,0
ENSG00000162521,63,49,66,36,36,60,31,34,73,37,60,66,28,61
ENSG00000209921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162520,51,21,46,21,19,39,20,20,44,27,42,52,12,32
ENSG00000162522,302,64,328,66,54,268,78,80,334,76,389,362,73,310
ENSG00000134684,121,146,125,134,127,102,120,96,140,162,115,133,119,115
ENSG00000203311,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ENSG00000116497,23,14,25,7,10,21,13,8,11,11,18,19,6,13
ENSG00000160097,11,17,20,11,10,11,16,14,12,11,22,16,20,18
ENSG00000121905,4,0,2,2,2,3,2,0,3,2,2,2,0,2
ENSG00000121900,20,6,20,7,6,12,10,10,28,7,28,24,8,24
ENSG00000116514,68,21,47,18,14,47,13,8,62,21,42,52,13,53
ENSG00000004455,52,20,65,16,24,54,19,17,83,23,54,68,23,67
ENSG00000209931,3,5,2,7,5,4,4,5,3,10,2,2,3,2
ENSG00000142920,6,1,2,1,3,3,0,0,10,2,10,6,1,4
ENSG00000116525,4,7,11,2,3,4,3,0,10,1,6,11,7,6
ENSG00000212672,5,0,6,5,2,3,4,3,1,4,5,7,5,2
ENSG00000160094,82,41,94,40,42,90,41,44,79,36,66,92,36,79
ENSG00000184389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000134686,296,252,321,254,203,278,205,222,313,266,301,308,231,268
ENSG00000121903,9,0,9,1,2,11,4,3,14,1,10,12,2,8
ENSG00000121904,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000176256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000189280,0,1,0,1,2,0,1,0,0,0,0,0,0,1
ENSG00000189433,0,1,0,1,1,0,0,0,0,0,0,0,2,0
ENSG00000216162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188910,0,3,0,2,3,0,2,2,0,1,0,0,5,1
ENSG00000187513,25,12,32,20,14,29,13,25,44,28,36,39,24,45
ENSG00000163866,96,140,95,146,144,92,128,134,88,156,95,102,129,100
ENSG00000116544,2,0,1,0,0,0,1,0,4,1,1,3,0,4
ENSG00000204105,8,10,8,5,8,8,5,9,14,11,5,7,7,8
ENSG00000163867,36,7,40,13,15,38,14,10,41,10,19,24,11,17
ENSG00000197056,28,26,40,18,19,27,13,14,28,23,24,28,17,24
ENSG00000116560,390,227,427,200,199,367,193,139,442,212,339,456,164,284
ENSG00000201868,2,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000146463,161,75,185,98,73,154,78,44,161,70,132,169,68,122
ENSG00000209961,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000201542,0,1,0,0,0,1,0,0,0,1,0,0,2,0
ENSG00000202129,1,0,0,0,0,0,0,1,1,0,1,0,0,0
ENSG00000142687,312,181,284,193,176,274,164,182,310,192,230,292,192,266
ENSG00000020129,56,16,51,10,15,31,19,27,57,19,63,44,22,57
ENSG00000126067,77,50,71,44,48,66,44,48,59,45,72,74,39,56
ENSG00000116819,0,5,4,0,4,2,1,2,2,1,2,1,2,2
ENSG00000142686,23,23,21,20,29,23,14,15,13,17,21,29,27,26
ENSG00000092853,5,0,5,0,3,5,0,1,7,0,5,7,2,4
ENSG00000134698,62,60,78,64,52,71,66,65,90,79,54,87,60,63
ENSG00000092847,64,40,68,44,46,70,42,34,72,45,62,77,40,48
ENSG00000126070,21,26,24,27,22,18,25,22,30,20,20,32,16,22
ENSG00000092850,4,1,2,1,0,2,2,0,6,1,3,1,1,3
ENSG00000116863,40,24,34,29,28,30,26,31,48,33,40,42,45,47
ENSG00000171812,5,1,3,1,4,6,5,1,8,7,4,8,1,4
ENSG00000054116,84,32,88,40,34,77,32,28,70,42,63,82,36,68
ENSG00000116871,112,40,106,29,27,78,24,35,118,26,109,110,40,122
ENSG00000054118,270,137,270,171,163,232,159,119,317,186,251,298,140,210
ENSG00000215896,4,0,7,0,0,15,0,1,6,2,10,9,0,9
ENSG00000214193,92,2,72,4,7,62,1,3,84,2,92,98,1,87
ENSG00000142694,46,3,50,5,6,26,7,7,36,9,50,57,4,48
ENSG00000116883,46,6,58,2,5,52,3,4,56,7,45,64,7,36
ENSG00000196182,139,156,146,142,141,174,145,136,172,134,167,178,124,167
ENSG00000181817,49,27,46,23,33,47,27,37,57,31,50,66,38,57
ENSG00000116885,19,6,32,5,1,16,3,4,30,8,24,28,5,17
ENSG00000201448,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000116898,110,72,110,62,76,121,77,60,130,79,97,142,79,95
ENSG00000119535,16,17,16,16,19,19,22,21,23,23,21,17,29,22
ENSG00000163873,0,0,1,0,1,1,0,0,1,1,0,0,3,0
ENSG00000207328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000210044,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163874,32,10,36,16,10,42,10,10,33,14,34,42,14,40
ENSG00000163875,68,43,89,42,31,69,32,36,74,40,57,76,27,58
ENSG00000188904,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163877,40,39,24,31,28,29,36,22,26,37,24,34,26,18
ENSG00000163879,70,20,77,22,17,68,20,8,69,14,70,72,13,61
ENSG00000134697,55,52,62,54,57,74,48,50,70,57,50,68,54,49
ENSG00000169218,38,28,30,20,30,44,37,7,14,12,14,13,9,6
ENSG00000116922,21,11,24,9,10,28,11,6,31,12,25,39,7,28
ENSG00000134690,2,2,3,1,1,2,1,0,3,0,4,3,2,3
ENSG00000183317,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ENSG00000200421,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000210067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214141,3,2,4,1,1,1,1,0,2,0,2,5,2,5
ENSG00000204087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185090,9,1,6,3,1,7,1,6,6,9,6,5,8,10
ENSG00000196449,46,25,41,21,27,25,22,27,37,17,43,32,23,31
